sales_id,sale_date,mr_id,doctor_id,product_id,units_sold,revenue,territory
35193,2024-06-15,34,48,28,29,5061.08,Hyderabad
35194,2024-07-07,11,480,35,3,1012.29,Delhi
35195,2024-09-16,68,290,46,18,6419.16,Hyderabad
35196,2024-07-05,56,113,6,14,3768.24,Delhi
35197,2024-09-01,71,111,22,19,3242.54,Chennai
35198,2025-09-11,30,443,6,1,269.16,Hyderabad
35199,2025-04-11,72,151,30,6,2117.88,Delhi
35200,2024-11-12,26,475,20,16,2579.84,Pune
35201,2024-07-29,95,457,9,20,1203.4,Pune
35202,2025-11-14,15,460,40,43,20458.54,Bangalore
35203,2026-01-12,15,440,26,55,14850.0,Chennai
35204,2026-04-19,76,43,7,35,15583.4,Bangalore
35205,2025-10-06,67,181,39,66,10374.54,Hyderabad
35206,2025-03-12,43,388,41,7,363.16,Pune
35207,2025-11-25,71,292,26,3,810.0,Delhi
35208,2025-01-24,94,467,24,6,703.68,Delhi
35209,2026-03-19,74,312,32,45,14591.7,Hyderabad
35210,2025-01-11,24,332,16,1,409.58,Chennai
35211,2026-01-23,85,218,37,14,5318.18,Bangalore
35212,2026-01-28,87,254,7,33,14692.92,Bangalore
35213,2024-09-18,8,296,42,44,4769.16,Mumbai
35214,2024-11-30,74,149,6,18,4844.88,Hyderabad
35215,2024-10-23,71,29,9,12,722.04,Delhi
35216,2025-11-20,14,4,37,8,3038.96,Bangalore
35217,2026-01-20,35,200,50,11,5026.01,Mumbai
35218,2024-10-19,76,359,22,57,9727.62,Pune
35219,2025-01-26,90,398,34,32,10569.28,Delhi
35220,2025-11-07,19,278,23,75,25948.5,Chennai
35221,2025-04-13,81,253,45,17,3768.05,Hyderabad
35222,2024-06-09,29,393,28,24,4188.48,Chennai
35223,2025-08-17,36,383,42,7,758.73,Pune
35224,2025-07-03,62,398,13,20,6845.0,Hyderabad
35225,2024-10-30,41,351,36,14,1952.3,Pune
35226,2024-12-29,18,6,8,6,1898.1,Bangalore
35227,2024-07-01,96,421,37,8,3038.96,Bangalore
35228,2025-03-09,34,317,6,7,1884.12,Delhi
35229,2025-12-03,77,435,21,5,1901.35,Mumbai
35230,2025-05-17,20,212,36,35,4880.75,Hyderabad
35231,2024-09-04,19,23,20,22,3547.28,Pune
35232,2026-01-01,92,329,42,27,2926.53,Mumbai
35233,2024-09-05,36,359,44,15,5514.45,Delhi
35234,2025-01-17,83,226,40,6,2854.68,Pune
35235,2025-06-03,28,420,25,37,13812.47,Hyderabad
35236,2024-12-06,35,57,32,18,5836.68,Hyderabad
35237,2025-08-14,74,274,44,43,15808.09,Hyderabad
35238,2024-10-07,79,87,28,36,6282.72,Pune
35239,2025-05-08,84,52,19,8,1504.56,Delhi
35240,2025-07-06,16,440,9,36,2166.12,Bangalore
35241,2024-11-20,30,415,11,5,613.85,Hyderabad
35242,2025-05-23,25,227,40,70,33304.6,Bangalore
35243,2026-03-11,17,322,3,14,5667.48,Chennai
35244,2025-08-31,89,409,14,10,2036.2,Mumbai
35245,2025-09-18,79,148,45,7,1551.55,Delhi
35246,2024-12-20,88,329,17,45,19910.7,Bangalore
35247,2026-01-07,5,272,28,45,7853.4,Mumbai
35248,2024-11-23,61,148,9,10,601.7,Hyderabad
35249,2024-06-28,14,386,25,7,2613.17,Bangalore
35250,2024-10-11,65,226,42,7,758.73,Mumbai
35251,2025-01-05,94,38,12,12,4862.52,Pune
35252,2025-06-08,28,125,49,12,4954.56,Pune
35253,2025-09-05,46,197,50,22,10052.02,Mumbai
35254,2024-11-05,36,183,36,6,836.7,Chennai
35255,2024-11-06,66,364,33,4,1060.48,Pune
35256,2025-09-18,5,254,30,6,2117.88,Hyderabad
35257,2024-10-05,41,134,16,54,22117.32,Pune
35258,2024-09-25,19,215,19,29,5454.03,Mumbai
35259,2025-04-16,3,129,37,30,11396.1,Bangalore
35260,2025-05-04,95,45,23,40,13839.2,Mumbai
35261,2025-07-15,31,418,36,13,1812.85,Bangalore
35262,2025-12-02,82,56,8,70,22144.5,Chennai
35263,2026-02-16,64,335,10,1,205.33,Bangalore
35264,2025-12-15,7,110,19,35,6582.45,Hyderabad
35265,2025-02-03,1,451,23,55,19028.9,Mumbai
35266,2024-06-24,91,219,47,79,35747.5,Hyderabad
35267,2024-07-19,1,302,34,37,12220.73,Chennai
35268,2024-08-06,4,424,26,32,8640.0,Chennai
35269,2025-02-23,4,116,1,58,5217.1,Delhi
35270,2025-05-24,50,163,49,56,23121.28,Mumbai
35271,2024-12-18,58,7,36,3,418.35,Chennai
35272,2025-07-10,33,248,32,7,2269.82,Delhi
35273,2025-03-22,70,111,33,27,7158.24,Bangalore
35274,2025-07-18,53,406,48,33,3439.92,Chennai
35275,2024-08-04,36,242,14,5,1018.1,Bangalore
35276,2024-09-08,26,5,2,48,11070.24,Pune
35277,2024-11-13,64,380,7,5,2226.2,Pune
35278,2025-01-08,7,401,12,14,5672.94,Bangalore
35279,2025-05-13,97,468,32,23,7457.98,Delhi
35280,2024-12-18,85,156,41,6,311.28,Bangalore
35281,2025-12-07,19,317,38,42,2412.06,Hyderabad
35282,2025-04-02,38,143,2,14,3228.82,Hyderabad
35283,2025-12-21,47,476,16,4,1638.32,Pune
35284,2026-02-12,91,119,9,49,2948.33,Chennai
35285,2025-04-24,78,43,30,6,2117.88,Pune
35286,2025-11-05,79,46,2,18,4151.34,Delhi
35287,2025-05-23,24,324,25,5,1866.55,Pune
35288,2024-12-11,82,382,21,29,11027.83,Pune
35289,2025-03-01,66,386,21,14,5323.78,Chennai
35290,2024-07-18,20,61,19,16,3009.12,Mumbai
35291,2024-07-14,74,91,9,45,2707.65,Chennai
35292,2024-10-05,28,247,20,7,1128.68,Bangalore
35293,2026-01-31,49,169,45,38,8422.7,Delhi
35294,2024-08-31,84,195,38,15,861.45,Delhi
35295,2024-12-27,86,148,10,47,9650.51,Chennai
35296,2025-08-01,55,17,21,10,3802.7,Delhi
35297,2024-06-17,90,128,40,74,35207.72,Hyderabad
35298,2026-06-01,94,119,37,37,14055.19,Pune
35299,2024-11-17,47,262,42,1,108.39,Pune
35300,2025-11-15,26,204,17,38,16813.48,Chennai
35301,2026-02-03,82,451,50,37,16905.67,Hyderabad
35302,2025-09-22,16,128,4,25,1900.5,Bangalore
35303,2025-12-13,47,132,33,6,1590.72,Hyderabad
35304,2025-03-07,85,485,29,6,2746.62,Chennai
35305,2025-10-22,59,447,50,18,8224.38,Chennai
35306,2025-01-20,17,465,1,33,2968.35,Mumbai
35307,2025-12-10,76,359,15,27,2439.18,Chennai
35308,2025-02-11,65,361,28,10,1745.2,Hyderabad
35309,2025-05-05,43,464,15,6,542.04,Chennai
35310,2026-04-08,7,436,18,31,11056.77,Chennai
35311,2024-12-03,26,382,41,37,1919.56,Hyderabad
35312,2026-01-18,79,378,40,42,19982.76,Hyderabad
35313,2025-07-20,89,78,11,9,1104.93,Delhi
35314,2025-04-07,8,444,37,34,12915.58,Chennai
35315,2024-09-18,8,61,35,60,20245.8,Hyderabad
35316,2025-12-01,70,228,17,46,20353.16,Mumbai
35317,2025-02-04,33,68,22,23,3925.18,Hyderabad
35318,2025-08-27,73,87,26,89,24030.0,Hyderabad
35319,2026-02-20,46,405,22,13,2218.58,Chennai
35320,2025-03-21,35,184,14,30,6108.6,Delhi
35321,2024-06-09,36,86,36,4,557.8,Mumbai
35322,2025-11-14,18,69,16,44,18021.52,Delhi
35323,2024-06-10,30,40,23,1,345.98,Hyderabad
35324,2024-06-13,43,254,5,14,6067.46,Hyderabad
35325,2025-02-23,48,279,38,12,689.16,Chennai
35326,2025-11-04,62,20,29,11,5035.47,Mumbai
35327,2024-12-30,9,138,5,15,6500.85,Bangalore
35328,2024-10-29,1,83,38,17,976.31,Pune
35329,2024-10-28,15,412,18,13,4636.71,Mumbai
35330,2026-03-19,42,312,33,43,11400.16,Hyderabad
35331,2025-04-04,27,53,43,44,18505.52,Mumbai
35332,2026-02-20,12,465,9,7,421.19,Bangalore
35333,2024-06-25,2,494,13,15,5133.75,Mumbai
35334,2025-04-14,7,45,50,12,5482.92,Chennai
35335,2025-11-20,19,45,31,78,35411.22,Hyderabad
35336,2026-04-24,44,136,47,13,5882.5,Chennai
35337,2025-03-19,57,110,47,28,12670.0,Hyderabad
35338,2025-04-28,66,21,38,17,976.31,Mumbai
35339,2025-08-13,63,162,10,12,2463.96,Delhi
35340,2024-10-15,17,245,1,17,1529.15,Bangalore
35341,2026-03-22,10,215,7,10,4452.4,Delhi
35342,2024-12-30,15,127,7,21,9350.04,Chennai
35343,2025-12-02,44,228,11,21,2578.17,Delhi
35344,2026-04-21,33,497,10,6,1231.98,Mumbai
35345,2026-03-08,72,182,18,9,3210.03,Hyderabad
35346,2025-09-12,78,397,23,6,2075.88,Pune
35347,2025-05-11,82,13,23,18,6227.64,Delhi
35348,2025-11-02,62,11,35,35,11810.05,Pune
35349,2024-10-10,95,239,25,16,5972.96,Mumbai
35350,2024-12-06,50,231,14,9,1832.58,Pune
35351,2026-06-02,9,418,26,27,7290.0,Pune
35352,2025-11-06,52,380,14,50,10181.0,Hyderabad
35353,2024-06-17,22,440,26,11,2970.0,Delhi
35354,2026-04-20,14,359,44,4,1470.52,Mumbai
35355,2025-05-08,63,164,24,20,2345.6,Mumbai
35356,2025-09-23,40,269,15,25,2258.5,Pune
35357,2025-04-22,66,375,48,2,208.48,Mumbai
35358,2024-11-27,14,489,11,6,736.62,Delhi
35359,2024-07-08,93,224,11,3,368.31,Hyderabad
35360,2024-12-22,23,390,16,25,10239.5,Chennai
35361,2025-11-07,44,477,27,72,12589.92,Hyderabad
35362,2024-07-07,92,223,7,20,8904.8,Pune
35363,2026-03-19,69,268,7,9,4007.16,Chennai
35364,2026-05-13,93,30,35,3,1012.29,Delhi
35365,2025-04-03,28,252,41,29,1504.52,Hyderabad
35366,2026-05-25,39,409,47,35,15837.5,Mumbai
35367,2025-05-13,58,118,20,10,1612.4,Hyderabad
35368,2025-08-20,78,292,16,9,3686.22,Hyderabad
35369,2025-05-12,77,207,17,1,442.46,Delhi
35370,2025-04-21,31,267,6,4,1076.64,Pune
35371,2024-12-20,20,364,15,50,4517.0,Mumbai
35372,2026-01-11,38,217,16,3,1228.74,Pune
35373,2025-09-23,61,111,50,1,456.91,Chennai
35374,2024-08-19,34,349,20,31,4998.44,Hyderabad
35375,2026-04-17,85,88,19,9,1692.63,Bangalore
35376,2024-12-13,54,489,11,4,491.08,Chennai
35377,2025-02-28,71,163,25,3,1119.93,Mumbai
35378,2025-02-16,80,26,16,10,4095.8,Bangalore
35379,2026-03-28,38,475,15,15,1355.1,Mumbai
35380,2024-06-27,40,241,28,58,10122.16,Chennai
35381,2024-08-19,86,71,17,31,13716.26,Pune
35382,2026-05-08,20,78,37,31,11775.97,Chennai
35383,2025-12-12,74,257,21,22,8365.94,Hyderabad
35384,2026-04-15,60,250,30,59,20825.82,Bangalore
35385,2024-12-18,18,52,31,34,15435.66,Mumbai
35386,2024-11-22,11,411,19,5,940.35,Bangalore
35387,2024-09-13,7,413,10,8,1642.64,Delhi
35388,2025-06-07,35,270,32,21,6809.46,Chennai
35389,2026-01-09,30,371,34,4,1321.16,Bangalore
35390,2025-02-17,55,85,37,75,28490.25,Bangalore
35391,2026-01-27,22,270,20,16,2579.84,Mumbai
35392,2025-07-30,89,464,34,4,1321.16,Pune
35393,2024-06-27,95,446,4,32,2432.64,Chennai
35394,2025-03-25,71,497,9,8,481.36,Bangalore
35395,2025-12-24,66,422,4,18,1368.36,Hyderabad
35396,2026-03-26,8,192,50,59,26957.69,Mumbai
35397,2025-04-21,69,6,37,56,21272.72,Pune
35398,2025-10-19,48,488,19,60,11284.2,Chennai
35399,2024-08-23,68,110,15,26,2348.84,Bangalore
35400,2025-02-15,63,269,26,11,2970.0,Delhi
35401,2026-01-06,43,472,6,3,807.48,Pune
35402,2024-11-13,77,382,24,1,117.28,Mumbai
35403,2026-05-28,84,348,11,29,3560.33,Delhi
35404,2024-12-26,27,474,9,46,2767.82,Bangalore
35405,2024-06-09,98,4,43,13,5467.54,Mumbai
35406,2024-11-15,10,99,31,38,17251.62,Mumbai
35407,2024-12-11,74,449,17,30,13273.8,Bangalore
35408,2025-05-04,75,215,4,77,5853.54,Delhi
35409,2025-01-08,63,71,12,6,2431.26,Delhi
35410,2025-12-15,79,43,14,28,5701.36,Chennai
35411,2025-05-10,13,457,44,19,6984.97,Delhi
35412,2026-03-25,88,165,21,47,17872.69,Hyderabad
35413,2025-03-13,70,164,32,48,15564.48,Chennai
35414,2026-05-15,74,305,41,51,2645.88,Mumbai
35415,2026-01-19,26,230,15,51,4607.34,Hyderabad
35416,2024-09-22,80,365,24,46,5394.88,Pune
35417,2026-03-16,60,255,20,55,8868.2,Bangalore
35418,2024-08-09,70,4,9,27,1624.59,Hyderabad
35419,2024-08-01,56,335,18,12,4280.04,Chennai
35420,2025-04-13,48,180,17,62,27432.52,Delhi
35421,2024-06-13,19,393,42,52,5636.28,Chennai
35422,2024-11-22,57,374,22,9,1535.94,Chennai
35423,2024-08-04,65,494,44,14,5146.82,Chennai
35424,2024-07-23,36,84,48,6,625.44,Bangalore
35425,2025-03-15,30,160,11,4,491.08,Delhi
35426,2026-04-28,45,373,6,54,14534.64,Mumbai
35427,2025-09-03,19,271,22,76,12970.16,Hyderabad
35428,2024-10-21,79,342,28,17,2966.84,Bangalore
35429,2025-03-25,14,487,36,12,1673.4,Chennai
35430,2025-10-18,58,301,32,12,3891.12,Hyderabad
35431,2024-10-20,84,294,37,7,2659.09,Pune
35432,2025-05-23,61,441,20,9,1451.16,Chennai
35433,2026-05-11,42,203,29,24,10986.48,Delhi
35434,2026-02-04,34,317,42,22,2384.58,Hyderabad
35435,2025-02-02,100,135,40,22,10467.16,Delhi
35436,2026-02-15,82,34,37,64,24311.68,Delhi
35437,2025-04-01,91,71,32,44,14267.44,Hyderabad
35438,2025-10-29,91,25,11,39,4788.03,Pune
35439,2025-01-10,20,325,15,9,813.06,Chennai
35440,2024-09-03,84,106,34,29,9578.41,Hyderabad
35441,2026-02-13,63,414,17,7,3097.22,Chennai
35442,2025-09-29,86,455,42,31,3360.09,Delhi
35443,2024-11-18,67,370,46,36,12838.32,Bangalore
35444,2026-05-28,1,442,32,30,9727.8,Chennai
35445,2025-03-31,51,490,48,2,208.48,Bangalore
35446,2024-10-28,3,27,13,10,3422.5,Pune
35447,2025-08-23,80,262,40,61,29022.58,Hyderabad
35448,2026-01-22,97,349,39,37,5816.03,Hyderabad
35449,2026-01-07,88,283,48,6,625.44,Pune
35450,2024-06-25,86,267,35,41,13834.63,Delhi
35451,2025-03-06,5,280,34,4,1321.16,Chennai
35452,2025-06-23,61,48,23,7,2421.86,Pune
35453,2024-07-21,73,269,1,49,4407.55,Delhi
35454,2025-08-05,21,75,5,26,11268.14,Delhi
35455,2025-02-03,93,385,16,4,1638.32,Hyderabad
35456,2026-02-19,74,130,42,11,1192.29,Mumbai
35457,2025-01-15,45,470,28,44,7678.88,Chennai
35458,2026-01-12,93,115,1,4,359.8,Pune
35459,2024-09-18,15,444,26,49,13230.0,Delhi
35460,2025-08-21,64,151,22,8,1365.28,Chennai
35461,2025-06-23,62,269,22,47,8021.02,Chennai
35462,2024-10-18,68,130,18,19,6776.73,Bangalore
35463,2025-09-30,62,453,15,19,1716.46,Chennai
35464,2025-10-31,11,259,32,2,648.52,Hyderabad
35465,2025-10-23,77,405,7,3,1335.72,Delhi
35466,2025-05-12,26,22,29,49,22430.73,Pune
35467,2024-08-01,3,458,12,22,8914.62,Pune
35468,2025-07-23,25,62,25,49,18292.19,Hyderabad
35469,2025-09-22,14,253,23,9,3113.82,Pune
35470,2025-02-07,10,246,40,59,28071.02,Hyderabad
35471,2026-03-14,51,486,32,8,2594.08,Mumbai
35472,2026-05-08,99,89,50,15,6853.65,Delhi
35473,2026-06-09,93,297,38,2,114.86,Chennai
35474,2026-03-31,42,457,18,57,20330.19,Delhi
35475,2024-07-29,54,262,31,5,2269.95,Pune
35476,2025-12-01,16,462,23,6,2075.88,Bangalore
35477,2026-03-11,11,234,26,1,270.0,Mumbai
35478,2025-11-11,80,200,12,56,22691.76,Mumbai
35479,2025-07-21,100,181,5,57,24703.23,Hyderabad
35480,2026-03-18,74,119,23,44,15223.12,Bangalore
35481,2025-12-04,66,232,16,10,4095.8,Pune
35482,2025-02-05,75,261,13,83,28406.75,Hyderabad
35483,2025-03-23,30,93,30,2,705.96,Bangalore
35484,2025-09-11,65,162,33,13,3446.56,Chennai
35485,2024-06-15,24,75,5,7,3033.73,Hyderabad
35486,2025-12-12,59,188,14,62,12624.44,Mumbai
35487,2024-12-20,73,434,42,40,4335.6,Delhi
35488,2026-05-03,63,489,14,33,6719.46,Hyderabad
35489,2024-09-22,50,44,45,36,7979.4,Bangalore
35490,2025-12-14,42,138,13,32,10952.0,Delhi
35491,2025-06-04,18,297,15,7,632.38,Delhi
35492,2025-02-05,25,137,45,59,13077.35,Pune
35493,2026-05-05,29,464,11,17,2087.09,Hyderabad
35494,2026-04-05,57,417,41,69,3579.72,Hyderabad
35495,2026-03-23,87,119,15,9,813.06,Bangalore
35496,2026-04-12,61,100,27,1,174.86,Pune
35497,2025-01-05,6,459,11,40,4910.8,Mumbai
35498,2025-08-08,96,452,14,9,1832.58,Delhi
35499,2025-04-29,42,482,36,42,5856.9,Pune
35500,2024-10-13,67,33,47,27,12217.5,Mumbai
35501,2025-02-02,100,151,23,23,7957.54,Mumbai
35502,2026-04-04,5,189,43,22,9252.76,Hyderabad
35503,2024-12-31,53,148,33,36,9544.32,Delhi
35504,2024-06-17,4,388,22,37,6314.42,Pune
35505,2026-01-04,18,289,2,15,3459.45,Mumbai
35506,2026-03-10,98,272,9,34,2045.78,Bangalore
35507,2025-03-14,49,229,20,69,11125.56,Mumbai
35508,2024-12-06,59,483,14,18,3665.16,Pune
35509,2026-05-03,13,361,25,19,7092.89,Chennai
35510,2025-02-06,96,304,2,7,1614.41,Bangalore
35511,2025-11-27,78,357,37,12,4558.44,Bangalore
35512,2026-01-16,16,477,16,13,5324.54,Delhi
35513,2026-04-06,1,353,6,50,13458.0,Bangalore
35514,2025-06-13,50,39,15,44,3974.96,Delhi
35515,2026-02-06,7,103,10,30,6159.9,Delhi
35516,2025-08-02,89,463,21,9,3422.43,Delhi
35517,2025-03-07,36,144,43,11,4626.38,Hyderabad
35518,2025-04-09,63,70,22,10,1706.6,Mumbai
35519,2025-08-09,69,446,13,36,12321.0,Hyderabad
35520,2026-02-18,85,185,45,13,2881.45,Mumbai
35521,2025-05-19,36,264,34,17,5614.93,Pune
35522,2025-09-22,23,65,32,61,19779.86,Bangalore
35523,2026-03-13,97,318,45,18,3989.7,Mumbai
35524,2025-10-03,80,187,39,61,9588.59,Chennai
35525,2025-05-16,96,148,16,4,1638.32,Chennai
35526,2026-05-23,6,113,14,64,13031.68,Mumbai
35527,2025-10-18,36,47,12,2,810.42,Chennai
35528,2025-09-15,71,54,15,5,451.7,Mumbai
35529,2025-03-30,18,143,19,27,5077.89,Chennai
35530,2025-12-01,18,300,24,19,2228.32,Pune
35531,2024-10-29,70,439,46,72,25676.64,Hyderabad
35532,2025-06-09,24,63,2,12,2767.56,Bangalore
35533,2025-01-10,91,101,21,26,9887.02,Delhi
35534,2025-06-08,70,214,7,51,22707.24,Pune
35535,2025-07-14,7,214,43,40,16823.2,Hyderabad
35536,2025-10-22,10,219,25,40,14932.4,Chennai
35537,2025-12-31,77,145,22,1,170.66,Delhi
35538,2026-02-09,35,212,25,33,12319.23,Chennai
35539,2026-02-15,81,66,20,4,644.96,Bangalore
35540,2025-12-08,87,304,21,27,10267.29,Chennai
35541,2025-07-10,47,95,28,2,349.04,Mumbai
35542,2025-03-25,48,84,7,54,24042.96,Bangalore
35543,2026-05-31,48,80,22,65,11092.9,Hyderabad
35544,2025-05-10,60,432,14,37,7533.94,Chennai
35545,2024-07-17,41,139,11,44,5401.88,Bangalore
35546,2025-06-13,18,210,3,24,9715.68,Chennai
35547,2025-10-09,36,360,9,7,421.19,Delhi
35548,2025-06-21,16,393,42,11,1192.29,Delhi
35549,2025-03-15,59,132,25,52,19412.12,Mumbai
35550,2026-03-12,49,217,50,50,22845.5,Pune
35551,2024-08-14,73,91,16,41,16792.78,Pune
35552,2025-06-10,45,281,37,37,14055.19,Chennai
35553,2025-07-06,72,468,15,19,1716.46,Delhi
35554,2025-06-23,41,500,1,53,4767.35,Bangalore
35555,2025-05-07,69,321,26,29,7830.0,Hyderabad
35556,2026-02-18,64,320,12,9,3646.89,Bangalore
35557,2024-09-27,22,180,18,8,2853.36,Hyderabad
35558,2024-12-13,10,308,26,43,11610.0,Pune
35559,2024-11-30,6,191,37,6,2279.22,Pune
35560,2026-02-23,65,492,7,7,3116.68,Chennai
35561,2025-09-06,5,451,35,24,8098.32,Delhi
35562,2026-05-16,35,196,1,17,1529.15,Chennai
35563,2026-04-09,9,76,42,17,1842.63,Pune
35564,2026-02-14,21,317,41,83,4306.04,Hyderabad
35565,2025-11-14,84,129,4,23,1748.46,Pune
35566,2026-04-13,67,92,13,97,33198.25,Hyderabad
35567,2025-03-19,65,146,18,2,713.34,Mumbai
35568,2025-06-29,7,185,13,21,7187.25,Bangalore
35569,2024-12-24,100,283,6,28,7536.48,Bangalore
35570,2026-05-27,76,500,17,58,25662.68,Pune
35571,2025-10-26,29,357,30,20,7059.6,Mumbai
35572,2025-11-13,51,270,49,17,7018.96,Mumbai
35573,2024-07-13,28,57,28,17,2966.84,Pune
35574,2025-01-27,15,296,27,83,14513.38,Hyderabad
35575,2024-07-01,78,48,16,2,819.16,Mumbai
35576,2024-09-28,76,455,11,79,9698.83,Hyderabad
35577,2025-01-03,98,425,33,36,9544.32,Chennai
35578,2024-07-15,67,210,49,67,27662.96,Pune
35579,2026-03-29,84,303,18,34,12126.78,Pune
35580,2024-11-11,6,133,29,49,22430.73,Hyderabad
35581,2025-03-25,46,289,5,15,6500.85,Bangalore
35582,2024-11-21,25,466,29,13,5951.01,Pune
35583,2024-07-23,9,173,50,51,23302.41,Hyderabad
35584,2025-07-29,15,484,37,21,7977.27,Delhi
35585,2025-08-04,95,131,44,6,2205.78,Mumbai
35586,2025-12-27,4,475,3,22,8906.04,Delhi
35587,2025-04-05,16,376,44,5,1838.15,Bangalore
35588,2024-06-12,41,216,15,56,5059.04,Hyderabad
35589,2024-10-03,37,491,36,33,4601.85,Pune
35590,2024-08-08,65,71,30,13,4588.74,Hyderabad
35591,2024-07-07,58,337,31,5,2269.95,Bangalore
35592,2025-05-15,26,339,3,16,6477.12,Delhi
35593,2025-09-03,9,72,13,11,3764.75,Bangalore
35594,2025-09-10,60,241,18,24,8560.08,Delhi
35595,2026-04-22,70,293,2,34,7841.42,Chennai
35596,2025-09-19,81,345,40,1,475.78,Mumbai
35597,2026-02-23,70,355,18,45,16050.15,Bangalore
35598,2025-02-26,58,455,39,7,1100.33,Chennai
35599,2024-12-13,8,187,7,36,16028.64,Delhi
35600,2025-08-15,79,283,22,22,3754.52,Delhi
35601,2025-08-23,92,378,10,11,2258.63,Chennai
35602,2025-08-29,72,200,39,16,2515.04,Delhi
35603,2024-12-13,94,233,50,43,19647.13,Bangalore
35604,2026-01-31,59,75,5,23,9967.97,Delhi
35605,2025-08-13,28,93,46,27,9628.74,Chennai
35606,2024-12-28,89,232,32,1,324.26,Delhi
35607,2026-01-01,29,227,2,15,3459.45,Chennai
35608,2025-07-04,27,263,36,10,1394.5,Hyderabad
35609,2025-02-28,57,337,40,74,35207.72,Bangalore
35610,2025-04-22,11,487,28,1,174.52,Pune
35611,2026-05-02,66,8,2,13,2998.19,Chennai
35612,2026-02-02,5,208,24,27,3166.56,Bangalore
35613,2025-10-09,25,116,5,7,3033.73,Pune
35614,2025-05-29,63,315,48,14,1459.36,Mumbai
35615,2025-03-30,57,331,46,50,17831.0,Mumbai
35616,2026-02-16,75,56,48,43,4482.32,Chennai
35617,2025-10-22,62,169,21,32,12168.64,Delhi
35618,2024-09-22,66,226,18,18,6420.06,Hyderabad
35619,2025-06-21,14,314,22,10,1706.6,Hyderabad
35620,2025-12-05,15,277,33,91,24125.92,Hyderabad
35621,2025-09-02,63,291,18,25,8916.75,Pune
35622,2026-03-17,55,186,33,43,11400.16,Bangalore
35623,2025-07-24,39,277,35,10,3374.3,Pune
35624,2025-04-25,30,162,43,4,1682.32,Delhi
35625,2025-02-06,35,312,41,37,1919.56,Hyderabad
35626,2026-06-08,58,383,2,7,1614.41,Delhi
35627,2025-08-22,67,297,11,8,982.16,Mumbai
35628,2026-03-30,74,179,18,11,3923.37,Mumbai
35629,2025-12-25,40,445,15,33,2981.22,Delhi
35630,2024-08-24,11,174,11,5,613.85,Hyderabad
35631,2026-03-17,47,202,11,6,736.62,Bangalore
35632,2026-02-11,69,491,9,33,1985.61,Chennai
35633,2024-08-17,50,68,29,20,9155.4,Mumbai
35634,2024-09-01,61,494,32,7,2269.82,Chennai
35635,2024-07-31,69,320,20,70,11286.8,Delhi
35636,2026-04-10,10,238,42,8,867.12,Bangalore
35637,2025-03-13,6,424,19,72,13541.04,Mumbai
35638,2025-01-31,47,272,43,5,2102.9,Mumbai
35639,2024-09-27,61,398,42,11,1192.29,Hyderabad
35640,2025-03-15,95,292,50,26,11879.66,Pune
35641,2026-01-16,71,423,41,16,830.08,Pune
35642,2025-10-30,36,186,13,5,1711.25,Hyderabad
35643,2025-08-01,34,482,34,37,12220.73,Bangalore
35644,2025-07-21,35,106,7,17,7569.08,Mumbai
35645,2025-11-29,25,119,1,22,1978.9,Pune
35646,2026-01-13,51,355,28,15,2617.8,Pune
35647,2026-05-29,18,51,10,33,6775.89,Chennai
35648,2026-02-28,80,48,15,49,4426.66,Mumbai
35649,2025-05-31,55,440,29,65,29755.05,Hyderabad
35650,2025-11-25,31,337,31,10,4539.9,Chennai
35651,2026-03-01,46,372,18,9,3210.03,Delhi
35652,2025-12-04,38,14,22,2,341.32,Pune
35653,2025-01-19,44,496,30,15,5294.7,Chennai
35654,2024-06-30,30,424,1,1,89.95,Pune
35655,2025-01-14,43,188,24,22,2580.16,Bangalore
35656,2025-08-03,25,475,28,27,4712.04,Mumbai
35657,2024-08-25,26,63,34,37,12220.73,Pune
35658,2024-12-04,32,378,1,1,89.95,Delhi
35659,2026-03-28,39,295,12,28,11345.88,Bangalore
35660,2024-10-09,94,238,46,21,7489.02,Delhi
35661,2025-05-10,89,302,46,4,1426.48,Chennai
35662,2024-09-24,5,35,18,30,10700.1,Hyderabad
35663,2024-07-23,66,231,11,7,859.39,Delhi
35664,2025-05-12,83,215,25,2,746.62,Chennai
35665,2024-10-04,40,282,38,34,1952.62,Bangalore
35666,2026-05-26,8,51,37,4,1519.48,Pune
35667,2026-04-19,17,353,24,32,3752.96,Chennai
35668,2024-06-21,59,375,41,7,363.16,Pune
35669,2026-04-04,63,445,13,30,10267.5,Bangalore
35670,2025-01-14,27,78,2,45,10378.35,Mumbai
35671,2024-12-12,44,17,27,40,6994.4,Hyderabad
35672,2026-05-19,88,461,35,4,1349.72,Mumbai
35673,2025-03-05,59,318,15,14,1264.76,Bangalore
35674,2024-09-04,77,145,29,1,457.77,Delhi
35675,2024-09-09,96,98,10,10,2053.3,Hyderabad
35676,2024-11-18,66,63,25,22,8212.82,Hyderabad
35677,2026-04-20,81,223,6,6,1614.96,Bangalore
35678,2025-08-31,18,118,18,46,16406.82,Mumbai
35679,2024-06-09,29,232,12,13,5267.73,Bangalore
35680,2025-09-27,58,44,4,7,532.14,Chennai
35681,2026-01-31,36,78,39,4,628.76,Bangalore
35682,2024-07-16,50,89,28,36,6282.72,Bangalore
35683,2025-08-15,11,494,40,3,1427.34,Delhi
35684,2026-02-07,18,190,24,25,2932.0,Bangalore
